#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
2758,1.39,44,0.00,0.00,0.0000
2759,1.39,45,0.00,0.00,0.0000
2760,1.39,46,0.00,0.00,0.0000
2761,1.39,47,0.00,0.00,0.0000
2762,1.39,48,0.00,0.00,0.0000
2763,1.39,49,0.00,0.00,0.0000
2764,1.39,50,0.00,0.00,0.0000
2765,1.4,7,0.00,0.00,0.0000
2766,1.4,8,0.00,0.00,0.0000
2767,1.4,9,0.00,0.00,0.0000
2768,1.4,10,0.00,0.00,0.0000
2769,1.4,11,0.00,0.00,0.0000
2770,1.4,12,0.00,0.00,0.0000
2771,1.4,13,0.00,0.00,0.0000
2772,1.4,14,0.00,0.00,0.0000
2773,1.4,15,0.00,0.00,0.0000
2774,1.4,16,0.00,0.00,0.0000
2775,1.4,17,0.00,0.00,0.0000
2776,1.4,18,0.00,0.00,0.0000
2777,1.4,19,0.00,0.00,0.0000
2778,1.4,20,0.00,0.00,0.0000
2779,1.4,21,0.00,0.00,0.0000
2780,1.4,22,0.00,0.00,0.0000
2781,1.4,23,0.00,0.00,0.0000
2782,1.4,24,0.00,0.00,0.0000
2783,1.4,25,0.00,0.00,0.0000
2784,1.4,26,0.00,0.00,0.0000
2785,1.4,27,0.00,0.00,0.0000
2786,1.4,28,0.00,0.00,0.0000
2787,1.4,29,0.00,0.00,0.0000
2788,1.4,30,0.00,0.00,0.0000
2789,1.4,31,0.00,0.00,0.0000
2790,1.4,32,0.00,0.00,0.0000
2791,1.4,33,0.00,0.00,0.0000
2792,1.4,34,0.00,0.00,0.0000
2793,1.4,35,0.00,0.00,0.0000
2794,1.4,36,0.00,0.00,0.0000
2795,1.4,37,0.00,0.00,0.0000
2796,1.4,38,0.00,0.00,0.0000
2797,1.4,39,0.00,0.00,0.0000
2798,1.4,40,0.00,0.00,0.0000
2799,1.4,41,0.00,0.00,0.0000
2800,1.4,42,0.00,0.00,0.0000
2801,1.4,43,0.00,0.00,0.0000
2802,1.4,44,0.00,0.00,0.0000
2803,1.4,45,0.00,0.00,0.0000
2804,1.4,46,0.00,0.00,0.0000
2805,1.4,47,0.00,0.00,0.0000
2806,1.4,48,0.00,0.00,0.0000
2807,1.4,49,0.00,0.00,0.0000
2808,1.4,50,0.00,0.00,0.0000
2809,1.41,7,0.00,0.00,0.0000
2810,1.41,8,0.00,0.00,0.0000
2811,1.41,9,0.00,0.00,0.0000
2812,1.41,10,0.00,0.00,0.0000
2813,1.41,11,0.00,0.00,0.0000
2814,1.41,12,0.00,0.00,0.0000
2815,1.41,13,0.00,0.00,0.0000
2816,1.41,14,0.00,0.00,0.0000
2817,1.41,15,0.00,0.00,0.0000
2818,1.41,16,0.00,0.00,0.0000
2819,1.41,17,0.00,0.00,0.0000
2820,1.41,18,0.00,0.00,0.0000
2821,1.41,19,0.00,0.00,0.0000
2822,1.41,20,0.00,0.00,0.0000
2823,1.41,21,0.00,0.00,0.0000
2824,1.41,22,0.00,0.00,0.0000
2825,1.41,23,0.00,0.00,0.0000
2826,1.41,24,0.00,0.00,0.0000
2827,1.41,25,0.00,0.00,0.0000
2828,1.41,26,0.00,0.00,0.0000
2829,1.41,27,0.00,0.00,0.0000
2830,1.41,28,0.00,0.00,0.0000
2831,1.41,29,0.00,0.00,0.0000
2832,1.41,30,0.00,0.00,0.0000
2833,1.41,31,0.00,0.00,0.0000
2834,1.41,32,0.00,0.00,0.0000
2835,1.41,33,0.00,0.00,0.0000
2836,1.41,34,0.00,0.00,0.0000
2837,1.41,35,0.00,0.00,0.0000
2838,1.41,36,0.00,0.00,0.0000
2839,1.41,37,0.00,0.00,0.0000
2840,1.41,38,0.00,0.00,0.0000
2841,1.41,39,0.00,0.00,0.0000
2842,1.41,40,0.00,0.00,0.0000
2843,1.41,41,0.00,0.00,0.0000
2844,1.41,42,0.00,0.00,0.0000
2845,1.41,43,0.00,0.00,0.0000
2846,1.41,44,0.00,0.00,0.0000
2847,1.41,45,0.00,0.00,0.0000
2848,1.41,46,0.00,0.00,0.0000
2849,1.41,47,0.00,0.00,0.0000
2850,1.41,48,0.00,0.00,0.0000
2851,1.41,49,0.00,0.00,0.0000
2852,1.41,50,0.00,0.00,0.0000
2853,1.42,7,0.00,0.00,0.0000
2854,1.42,8,0.00,0.00,0.0000
2855,1.42,9,0.00,0.00,0.0000
2856,1.42,10,0.00,0.00,0.0000
2857,1.42,11,0.00,0.00,0.0000
2858,1.42,12,0.00,0.00,0.0000
2859,1.42,13,0.00,0.00,0.0000
2860,1.42,14,0.00,0.00,0.0000
2861,1.42,15,0.00,0.00,0.0000
2862,1.42,16,0.00,0.00,0.0000
2863,1.42,17,0.00,0.00,0.0000
2864,1.42,18,0.00,0.00,0.0000
2865,1.42,19,0.00,0.00,0.0000
2866,1.42,20,0.00,0.00,0.0000
2867,1.42,21,0.00,0.00,0.0000
2868,1.42,22,0.00,0.00,0.0000
2869,1.42,23,0.00,0.00,0.0000
2870,1.42,24,0.00,0.00,0.0000
2871,1.42,25,0.00,0.00,0.0000
2872,1.42,26,0.00,0.00,0.0000
2873,1.42,27,0.00,0.00,0.0000
2874,1.42,28,0.00,0.00,0.0000
2875,1.42,29,0.00,0.00,0.0000
2876,1.42,30,0.00,0.00,0.0000
2877,1.42,31,0.00,0.00,0.0000
2878,1.42,32,0.00,0.00,0.0000
2879,1.42,33,0.00,0.00,0.0000
2880,1.42,34,0.00,0.00,0.0000
2881,1.42,35,0.00,0.00,0.0000
2882,1.42,36,0.00,0.00,0.0000
2883,1.42,37,0.00,0.00,0.0000
2884,1.42,38,0.00,0.00,0.0000
2885,1.42,39,0.00,0.00,0.0000
2886,1.42,40,0.00,0.00,0.0000
2887,1.42,41,0.00,0.00,0.0000
2888,1.42,42,0.00,0.00,0.0000
2889,1.42,43,0.00,0.00,0.0000
2890,1.42,44,0.00,0.00,0.0000
2891,1.42,45,0.00,0.00,0.0000
2892,1.42,46,0.00,0.00,0.0000
2893,1.42,47,0.00,0.00,0.0000
2894,1.42,48,0.00,0.00,0.0000
2895,1.42,49,0.00,0.00,0.0000
2896,1.42,50,0.00,0.00,0.0000
2897,1.43,7,0.00,0.00,0.0000
2898,1.43,8,0.00,0.00,0.0000
2899,1.43,9,0.00,0.00,0.0000
2900,1.43,10,0.00,0.00,0.0000
2901,1.43,11,0.00,0.00,0.0000
2902,1.43,12,0.00,0.00,0.0000
2903,1.43,13,0.00,0.00,0.0000
2904,1.43,14,0.00,0.00,0.0000
2905,1.43,15,0.00,0.00,0.0000
2906,1.43,16,0.00,0.00,0.0000
2907,1.43,17,0.00,0.00,0.0000
2908,1.43,18,0.00,0.00,0.0000
2909,1.43,19,0.00,0.00,0.0000
2910,1.43,20,0.00,0.00,0.0000
2911,1.43,21,0.00,0.00,0.0000
2912,1.43,22,0.00,0.00,0.0000
2913,1.43,23,0.00,0.00,0.0000
2914,1.43,24,0.00,0.00,0.0000
2915,1.43,25,0.00,0.00,0.0000
2916,1.43,26,0.00,0.00,0.0000
2917,1.43,27,0.00,0.00,0.0000
2918,1.43,28,0.00,0.00,0.0000
2919,1.43,29,0.00,0.00,0.0000
2920,1.43,30,0.00,0.00,0.0000
2921,1.43,31,0.00,0.00,0.0000
2922,1.43,32,0.00,0.00,0.0000
2923,1.43,33,0.00,0.00,0.0000
2924,1.43,34,0.00,0.00,0.0000
2925,1.43,35,0.00,0.00,0.0000
2926,1.43,36,0.00,0.00,0.0000
2927,1.43,37,0.00,0.00,0.0000
2928,1.43,38,0.00,0.00,0.0000
2929,1.43,39,0.00,0.00,0.0000
2930,1.43,40,0.00,0.00,0.0000
2931,1.43,41,0.00,0.00,0.0000
2932,1.43,42,0.00,0.00,0.0000
2933,1.43,43,0.00,0.00,0.0000
2934,1.43,44,0.00,0.00,0.0000
2935,1.43,45,0.00,0.00,0.0000
2936,1.43,46,0.00,0.00,0.0000
2937,1.43,47,0.00,0.00,0.0000
2938,1.43,48,0.00,0.00,0.0000
2939,1.43,49,0.00,0.00,0.0000
2940,1.43,50,0.00,0.00,0.0000
2941,1.44,7,0.00,0.00,0.0000
2942,1.44,8,0.00,0.00,0.0000
2943,1.44,9,0.00,0.00,0.0000
2944,1.44,10,0.00,0.00,0.0000
2945,1.44,11,0.00,0.00,0.0000
2946,1.44,12,0.00,0.00,0.0000
2947,1.44,13,0.00,0.00,0.0000
2948,1.44,14,0.00,0.00,0.0000
2949,1.44,15,0.00,0.00,0.0000
2950,1.44,16,0.00,0.00,0.0000
2951,1.44,17,0.00,0.00,0.0000
2952,1.44,18,0.00,0.00,0.0000
2953,1.44,19,0.00,0.00,0.0000
2954,1.44,20,0.00,0.00,0.0000
2955,1.44,21,0.00,0.00,0.0000
2956,1.44,22,0.00,0.00,0.0000
2957,1.44,23,0.00,0.00,0.0000
2958,1.44,24,0.00,0.00,0.0000
2959,1.44,25,0.00,0.00,0.0000
2960,1.44,26,0.00,0.00,0.0000
2961,1.44,27,0.00,0.00,0.0000
2962,1.44,28,0.00,0.00,0.0000
2963,1.44,29,0.00,0.00,0.0000
2964,1.44,30,0.00,0.00,0.0000
2965,1.44,31,0.00,0.00,0.0000
2966,1.44,32,0.00,0.00,0.0000
2967,1.44,33,0.00,0.00,0.0000
2968,1.44,34,0.00,0.00,0.0000
2969,1.44,35,0.00,0.00,0.0000
2970,1.44,36,0.00,0.00,0.0000
2971,1.44,37,0.00,0.00,0.0000
2972,1.44,38,0.00,0.00,0.0000
2973,1.44,39,0.00,0.00,0.0000
2974,1.44,40,0.00,0.00,0.0000
2975,1.44,41,0.00,0.00,0.0000
2976,1.44,42,0.00,0.00,0.0000
2977,1.44,43,0.00,0.00,0.0000
2978,1.44,44,0.00,0.00,0.0000
2979,1.44,45,0.00,0.00,0.0000
2980,1.44,46,0.00,0.00,0.0000
2981,1.44,47,0.00,0.00,0.0000
2982,1.44,48,0.00,0.00,0.0000
2983,1.44,49,0.00,0.00,0.0000
2984,1.44,50,0.00,0.00,0.0000
2985,1.45,7,0.00,0.00,0.0000
2986,1.45,8,0.00,0.00,0.0000
2987,1.45,9,0.00,0.00,0.0000
2988,1.45,10,0.00,0.00,0.0000
2989,1.45,11,0.00,0.00,0.0000
2990,1.45,12,0.00,0.00,0.0000
2991,1.45,13,0.00,0.00,0.0000
2992,1.45,14,0.00,0.00,0.0000
2993,1.45,15,0.00,0.00,0.0000
2994,1.45,16,0.00,0.00,0.0000
2995,1.45,17,0.00,0.00,0.0000
2996,1.45,18,0.00,0.00,0.0000
2997,1.45,19,0.00,0.00,0.0000
2998,1.45,20,0.00,0.00,0.0000
2999,1.45,21,0.00,0.00,0.0000
3000,1.45,22,0.00,0.00,0.0000
3001,1.45,23,0.00,0.00,0.0000
3002,1.45,24,0.00,0.00,0.0000
3003,1.45,25,0.00,0.00,0.0000
3004,1.45,26,0.00,0.00,0.0000
3005,1.45,27,0.00,0.00,0.0000
3006,1.45,28,0.00,0.00,0.0000
3007,1.45,29,0.00,0.00,0.0000
3008,1.45,30,0.00,0.00,0.0000
3009,1.45,31,0.00,0.00,0.0000
3010,1.45,32,0.00,0.00,0.0000
3011,1.45,33,0.00,0.00,0.0000
3012,1.45,34,0.00,0.00,0.0000
3013,1.45,35,0.00,0.00,0.0000
3014,1.45,36,0.00,0.00,0.0000
3015,1.45,37,0.00,0.00,0.0000
3016,1.45,38,0.00,0.00,0.0000
3017,1.45,39,0.00,0.00,0.0000
3018,1.45,40,0.00,0.00,0.0000
3019,1.45,41,0.00,0.00,0.0000
3020,1.45,42,0.00,0.00,0.0000
3021,1.45,43,0.00,0.00,0.0000
3022,1.45,44,0.00,0.00,0.0000
3023,1.45,45,0.00,0.00,0.0000
3024,1.45,46,0.00,0.00,0.0000
3025,1.45,47,0.00,0.00,0.0000
3026,1.45,48,0.00,0.00,0.0000
3027,1.45,49,0.00,0.00,0.0000
3028,1.45,50,0.00,0.00,0.0000
3029,1.46,7,0.00,0.00,0.0000
3030,1.46,8,0.00,0.00,0.0000
3031,1.46,9,0.00,0.00,0.0000
3032,1.46,10,0.00,0.00,0.0000
3033,1.46,11,0.00,0.00,0.0000
3034,1.46,12,0.00,0.00,0.0000
3035,1.46,13,0.00,0.00,0.0000
3036,1.46,14,0.00,0.00,0.0000
3037,1.46,15,0.00,0.00,0.0000
3038,1.46,16,0.00,0.00,0.0000
3039,1.46,17,0.00,0.00,0.0000
3040,1.46,18,0.00,0.00,0.0000
3041,1.46,19,0.00,0.00,0.0000
3042,1.46,20,0.00,0.00,0.0000
3043,1.46,21,0.00,0.00,0.0000
3044,1.46,22,0.00,0.00,0.0000
3045,1.46,23,0.00,0.00,0.0000
3046,1.46,24,0.00,0.00,0.0000
3047,1.46,25,0.00,0.00,0.0000
3048,1.46,26,0.00,0.00,0.0000
3049,1.46,27,0.00,0.00,0.0000
3050,1.46,28,0.00,0.00,0.0000
3051,1.46,29,0.00,0.00,0.0000
3052,1.46,30,0.00,0.00,0.0000
3053,1.46,31,0.00,0.00,0.0000
3054,1.46,32,0.00,0.00,0.0000
3055,1.46,33,0.00,0.00,0.0000
3056,1.46,34,0.00,0.00,0.0000
3057,1.46,35,0.00,0.00,0.0000
3058,1.46,36,0.00,0.00,0.0000
3059,1.46,37,0.00,0.00,0.0000
3060,1.46,38,0.00,0.00,0.0000
3061,1.46,39,0.00,0.00,0.0000
3062,1.46,40,0.00,0.00,0.0000
3063,1.46,41,0.00,0.00,0.0000
3064,1.46,42,0.00,0.00,0.0000
3065,1.46,43,0.00,0.00,0.0000
3066,1.46,44,0.00,0.00,0.0000
3067,1.46,45,0.00,0.00,0.0000
3068,1.46,46,0.00,0.00,0.0000
3069,1.46,47,0.00,0.00,0.0000
3070,1.46,48,0.00,0.00,0.0000
3071,1.46,49,0.00,0.00,0.0000
3072,1.46,50,0.00,0.00,0.0000
3073,1.47,7,0.00,0.00,0.0000
3074,1.47,8,0.00,0.00,0.0000
3075,1.47,9,0.00,0.00,0.0000
3076,1.47,10,0.00,0.00,0.0000
3077,1.47,11,0.00,0.00,0.0000
3078,1.47,12,0.00,0.00,0.0000
3079,1.47,13,0.00,0.00,0.0000
3080,1.47,14,0.00,0.00,0.0000
3081,1.47,15,0.00,0.00,0.0000
3082,1.47,16,0.00,0.00,0.0000
3083,1.47,17,0.00,0.00,0.0000
3084,1.47,18,0.00,0.00,0.0000
3085,1.47,19,0.00,0.00,0.0000
3086,1.47,20,0.00,0.00,0.0000
3087,1.47,21,0.00,0.00,0.0000
3088,1.47,22,0.00,0.00,0.0000
3089,1.47,23,0.00,0.00,0.0000
3090,1.47,24,0.00,0.00,0.0000
3091,1.47,25,0.00,0.00,0.0000
3092,1.47,26,0.00,0.00,0.0000
3093,1.47,27,0.00,0.00,0.0000
3094,1.47,28,0.00,0.00,0.0000
3095,1.47,29,0.00,0.00,0.0000
3096,1.47,30,0.00,0.00,0.0000
3097,1.47,31,0.00,0.00,0.0000
3098,1.47,32,0.00,0.00,0.0000
3099,1.47,33,0.00,0.00,0.0000
3100,1.47,34,0.00,0.00,0.0000
3101,1.47,35,0.00,0.00,0.0000
3102,1.47,36,0.00,0.00,0.0000
3103,1.47,37,0.00,0.00,0.0000
3104,1.47,38,0.00,0.00,0.0000
3105,1.47,39,0.00,0.00,0.0000
3106,1.47,40,0.00,0.00,0.0000
3107,1.47,41,0.00,0.00,0.0000
3108,1.47,42,0.00,0.00,0.0000
3109,1.47,43,0.00,0.00,0.0000
3110,1.47,44,0.00,0.00,0.0000
3111,1.47,45,0.00,0.00,0.0000
3112,1.47,46,0.00,0.00,0.0000
3113,1.47,47,0.00,0.00,0.0000
3114,1.47,48,0.00,0.00,0.0000
3115,1.47,49,0.00,0.00,0.0000
3116,1.47,50,0.00,0.00,0.0000
3117,1.48,7,0.00,0.00,0.0000
3118,1.48,8,0.00,0.00,0.0000
3119,1.48,9,0.00,0.00,0.0000
3120,1.48,10,0.00,0.00,0.0000
3121,1.48,11,0.00,0.00,0.0000
3122,1.48,12,0.00,0.00,0.0000
3123,1.48,13,0.00,0.00,0.0000
3124,1.48,14,0.00,0.00,0.0000
3125,1.48,15,0.00,0.00,0.0000
3126,1.48,16,0.00,0.00,0.0000
3127,1.48,17,0.00,0.00,0.0000
3128,1.48,18,0.00,0.00,0.0000
3129,1.48,19,0.00,0.00,0.0000
3130,1.48,20,0.00,0.00,0.0000
3131,1.48,21,0.00,0.00,0.0000
3132,1.48,22,0.00,0.00,0.0000
3133,1.48,23,0.00,0.00,0.0000
3134,1.48,24,0.00,0.00,0.0000
3135,1.48,25,0.00,0.00,0.0000
3136,1.48,26,0.00,0.00,0.0000
3137,1.48,27,0.00,0.00,0.0000
3138,1.48,28,0.00,0.00,0.0000
3139,1.48,29,0.00,0.00,0.0000
3140,1.48,30,0.00,0.00,0.0000
3141,1.48,31,0.00,0.00,0.0000
3142,1.48,32,0.00,0.00,0.0000
3143,1.48,33,0.00,0.00,0.0000
3144,1.48,34,0.00,0.00,0.0000
3145,1.48,35,0.00,0.00,0.0000
3146,1.48,36,0.00,0.00,0.0000
3147,1.48,37,0.00,0.00,0.0000
3148,1.48,38,0.00,0.00,0.0000
3149,1.48,39,0.00,0.00,0.0000
3150,1.48,40,0.00,0.00,0.0000
3151,1.48,41,0.00,0.00,0.0000
3152,1.48,42,0.00,0.00,0.0000
3153,1.48,43,0.00,0.00,0.0000
3154,1.48,44,0.00,0.00,0.0000
3155,1.48,45,0.00,0.00,0.0000
3156,1.48,46,0.00,0.00,0.0000
3157,1.48,47,0.00,0.00,0.0000
3158,1.48,48,0.00,0.00,0.0000
3159,1.48,49,0.00,0.00,0.0000
3160,1.48,50,0.00,0.00,0.0000
3161,1.49,7,0.00,0.00,0.0000
3162,1.49,8,0.00,0.00,0.0000
3163,1.49,9,0.00,0.00,0.0000
3164,1.49,10,0.00,0.00,0.0000
3165,1.49,11,0.00,0.00,0.0000
3166,1.49,12,0.00,0.00,0.0000
3167,1.49,13,0.00,0.00,0.0000
3168,1.49,14,0.00,0.00,0.0000
3169,1.49,15,0.00,0.00,0.0000
3170,1.49,16,0.00,0.00,0.0000
3171,1.49,17,0.00,0.00,0.0000
3172,1.49,18,0.00,0.00,0.0000
3173,1.49,19,0.00,0.00,0.0000
3174,1.49,20,0.00,0.00,0.0000
3175,1.49,21,0.00,0.00,0.0000
3176,1.49,22,0.00,0.00,0.0000
3177,1.49,23,0.00,0.00,0.0000
3178,1.49,24,0.00,0.00,0.0000
3179,1.49,25,0.00,0.00,0.0000
3180,1.49,26,0.00,0.00,0.0000
3181,1.49,27,0.00,0.00,0.0000
3182,1.49,28,0.00,0.00,0.0000
3183,1.49,29,0.00,0.00,0.0000
3184,1.49,30,0.00,0.00,0.0000
3185,1.49,31,0.00,0.00,0.0000
3186,1.49,32,0.00,0.00,0.0000
3187,1.49,33,0.00,0.00,0.0000
3188,1.49,34,0.00,0.00,0.0000
3189,1.49,35,0.00,0.00,0.0000
3190,1.49,36,0.00,0.00,0.0000
3191,1.49,37,0.00,0.00,0.0000
3192,1.49,38,0.00,0.00,0.0000
3193,1.49,39,0.00,0.00,0.0000
3194,1.49,40,0.00,0.00,0.0000
3195,1.49,41,0.00,0.00,0.0000
3196,1.49,42,0.00,0.00,0.0000
3197,1.49,43,0.00,0.00,0.0000
3198,1.49,44,0.00,0.00,0.0000
3199,1.49,45,0.00,0.00,0.0000
3200,1.49,46,0.00,0.00,0.0000
3201,1.49,47,0.00,0.00,0.0000
3202,1.49,48,0.00,0.00,0.0000
3203,1.49,49,0.00,0.00,0.0000
3204,1.49,50,0.00,0.00,0.0000
3205,1.5,7,0.00,0.00,0.0000
3206,1.5,8,0.00,0.00,0.0000
3207,1.5,9,0.00,0.00,0.0000
3208,1.5,10,0.00,0.00,0.0000
3209,1.5,11,0.00,0.00,0.0000
3210,1.5,12,0.00,0.00,0.0000
3211,1.5,13,0.00,0.00,0.0000
3212,1.5,14,0.00,0.00,0.0000
3213,1.5,15,0.00,0.00,0.0000
3214,1.5,16,0.00,0.00,0.0000
3215,1.5,17,0.00,0.00,0.0000
3216,1.5,18,0.00,0.00,0.0000
3217,1.5,19,0.00,0.00,0.0000
3218,1.5,20,0.00,0.00,0.0000
3219,1.5,21,0.00,0.00,0.0000
3220,1.5,22,0.00,0.00,0.0000
3221,1.5,23,0.00,0.00,0.0000
3222,1.5,24,0.00,0.00,0.0000
3223,1.5,25,0.00,0.00,0.0000
3224,1.5,26,0.00,0.00,0.0000
3225,1.5,27,0.00,0.00,0.0000
3226,1.5,28,0.00,0.00,0.0000
3227,1.5,29,0.00,0.00,0.0000
3228,1.5,30,0.00,0.00,0.0000
3229,1.5,31,0.00,0.00,0.0000
3230,1.5,32,0.00,0.00,0.0000
3231,1.5,33,0.00,0.00,0.0000
3232,1.5,34,0.00,0.00,0.0000
3233,1.5,35,0.00,0.00,0.0000
3234,1.5,36,0.00,0.00,0.0000
3235,1.5,37,0.00,0.00,0.0000
3236,1.5,38,0.00,0.00,0.0000
3237,1.5,39,0.00,0.00,0.0000
3238,1.5,40,0.00,0.00,0.0000
3239,1.5,41,0.00,0.00,0.0000
3240,1.5,42,0.00,0.00,0.0000
3241,1.5,43,0.00,0.00,0.0000
3242,1.5,44,0.00,0.00,0.0000
3243,1.5,45,0.00,0.00,0.0000
3244,1.5,46,0.00,0.00,0.0000
3245,1.5,47,0.00,0.00,0.0000
3246,1.5,48,0.00,0.00,0.0000
3247,1.5,49,0.00,0.00,0.0000
3248,1.5,50,0.00,0.00,0.0000
3249,1.51,7,0.00,0.00,0.0000
3250,1.51,8,0.00,0.00,0.0000
3251,1.51,9,0.00,0.00,0.0000
3252,1.51,10,0.00,0.00,0.0000
3253,1.51,11,0.00,0.00,0.0000
3254,1.51,12,0.00,0.00,0.0000
3255,1.51,13,0.00,0.00,0.0000
3256,1.51,14,0.00,0.00,0.0000
3257,1.51,15,0.00,0.00,0.0000
3258,1.51,16,0.00,0.00,0.0000
3259,1.51,17,0.00,0.00,0.0000
3260,1.51,18,0.00,0.00,0.0000
3261,1.51,19,0.00,0.00,0.0000
3262,1.51,20,0.00,0.00,0.0000
3263,1.51,21,0.00,0.00,0.0000
3264,1.51,22,0.00,0.00,0.0000
3265,1.51,23,0.00,0.00,0.0000
3266,1.51,24,0.00,0.00,0.0000
3267,1.51,25,0.00,0.00,0.0000
3268,1.51,26,0.00,0.00,0.0000
3269,1.51,27,0.00,0.00,0.0000
3270,1.51,28,0.00,0.00,0.0000
3271,1.51,29,0.00,0.00,0.0000
3272,1.51,30,0.00,0.00,0.0000
3273,1.51,31,0.00,0.00,0.0000
3274,1.51,32,0.00,0.00,0.0000
3275,1.51,33,0.00,0.00,0.0000
3276,1.51,34,0.00,0.00,0.0000
3277,1.51,35,0.00,0.00,0.0000
3278,1.51,36,0.00,0.00,0.0000
3279,1.51,37,0.00,0.00,0.0000
3280,1.51,38,0.00,0.00,0.0000
3281,1.51,39,0.00,0.00,0.0000
3282,1.51,40,0.00,0.00,0.0000
3283,1.51,41,0.00,0.00,0.0000
3284,1.51,42,0.00,0.00,0.0000
3285,1.51,43,0.00,0.00,0.0000
3286,1.51,44,0.00,0.00,0.0000
3287,1.51,45,0.00,0.00,0.0000
3288,1.51,46,0.00,0.00,0.0000
3289,1.51,47,0.00,0.00,0.0000
3290,1.51,48,0.00,0.00,0.0000
3291,1.51,49,0.00,0.00,0.0000
3292,1.51,50,0.00,0.00,0.0000
3293,1.52,7,0.00,0.00,0.0000
3294,1.52,8,0.00,0.00,0.0000
3295,1.52,9,0.00,0.00,0.0000
3296,1.52,10,0.00,0.00,0.0000
3297,1.52,11,0.00,0.00,0.0000
3298,1.52,12,0.00,0.00,0.0000
3299,1.52,13,0.00,0.00,0.0000
3300,1.52,14,0.00,0.00,0.0000
3301,1.52,15,0.00,0.00,0.0000
3302,1.52,16,0.00,0.00,0.0000
3303,1.52,17,0.00,0.00,0.0000
3304,1.52,18,0.00,0.00,0.0000
3305,1.52,19,0.00,0.00,0.0000
3306,1.52,20,0.00,0.00,0.0000
3307,1.52,21,0.00,0.00,0.0000
3308,1.52,22,0.00,0.00,0.0000
3309,1.52,23,0.00,0.00,0.0000
3310,1.52,24,0.00,0.00,0.0000
3311,1.52,25,0.00,0.00,0.0000
3312,1.52,26,0.00,0.00,0.0000
3313,1.52,27,0.00,0.00,0.0000
3314,1.52,28,0.00,0.00,0.0000
3315,1.52,29,0.00,0.00,0.0000
3316,1.52,30,0.00,0.00,0.0000
3317,1.52,31,0.00,0.00,0.0000
3318,1.52,32,0.00,0.00,0.0000
3319,1.52,33,0.00,0.00,0.0000
3320,1.52,34,0.00,0.00,0.0000
3321,1.52,35,0.00,0.00,0.0000
3322,1.52,36,0.00,0.00,0.0000
3323,1.52,37,0.00,0.00,0.0000
3324,1.52,38,0.00,0.00,0.0000
3325,1.52,39,0.00,0.00,0.0000
3326,1.52,40,0.00,0.00,0.0000
3327,1.52,41,0.00,0.00,0.0000
3328,1.52,42,0.00,0.00,0.0000
3329,1.52,43,0.00,0.00,0.0000
3330,1.52,44,0.00,0.00,0.0000
3331,1.52,45,0.00,0.00,0.0000
3332,1.52,46,0.00,0.00,0.0000
3333,1.52,47,0.00,0.00,0.0000
3334,1.52,48,0.00,0.00,0.0000
3335,1.52,49,0.00,0.00,0.0000
3336,1.52,50,0.00,0.00,0.0000
3337,1.53,7,0.00,0.00,0.0000
3338,1.53,8,0.00,0.00,0.0000
3339,1.53,9,0.00,0.00,0.0000
3340,1.53,10,0.00,0.00,0.0000
3341,1.53,11,0.00,0.00,0.0000
3342,1.53,12,0.00,0.00,0.0000
3343,1.53,13,0.00,0.00,0.0000
3344,1.53,14,0.00,0.00,0.0000
3345,1.53,15,0.00,0.00,0.0000
3346,1.53,16,0.00,0.00,0.0000
3347,1.53,17,0.00,0.00,0.0000
3348,1.53,18,0.00,0.00,0.0000
3349,1.53,19,0.00,0.00,0.0000
3350,1.53,20,0.00,0.00,0.0000
3351,1.53,21,0.00,0.00,0.0000
3352,1.53,22,0.00,0.00,0.0000
3353,1.53,23,0.00,0.00,0.0000
3354,1.53,24,0.00,0.00,0.0000
3355,1.53,25,0.00,0.00,0.0000
3356,1.53,26,0.00,0.00,0.0000
3357,1.53,27,0.00,0.00,0.0000
3358,1.53,28,0.00,0.00,0.0000
3359,1.53,29,0.00,0.00,0.0000
3360,1.53,30,0.00,0.00,0.0000
3361,1.53,31,0.00,0.00,0.0000
3362,1.53,32,0.00,0.00,0.0000
3363,1.53,33,0.00,0.00,0.0000
3364,1.53,34,0.00,0.00,0.0000
3365,1.53,35,0.00,0.00,0.0000
3366,1.53,36,0.00,0.00,0.0000
3367,1.53,37,0.00,0.00,0.0000
3368,1.53,38,0.00,0.00,0.0000
3369,1.53,39,0.00,0.00,0.0000
3370,1.53,40,0.00,0.00,0.0000
3371,1.53,41,0.00,0.00,0.0000
3372,1.53,42,0.00,0.00,0.0000
3373,1.53,43,0.00,0.00,0.0000
3374,1.53,44,0.00,0.00,0.0000
3375,1.53,45,0.00,0.00,0.0000
3376,1.53,46,0.00,0.00,0.0000
3377,1.53,47,0.00,0.00,0.0000
3378,1.53,48,0.00,0.00,0.0000
3379,1.53,49,0.00,0.00,0.0000
3380,1.53,50,0.00,0.00,0.0000
3381,1.54,7,0.00,0.00,0.0000
3382,1.54,8,0.00,0.00,0.0000
3383,1.54,9,0.00,0.00,0.0000
3384,1.54,10,0.00,0.00,0.0000
3385,1.54,11,0.00,0.00,0.0000
3386,1.54,12,0.00,0.00,0.0000
3387,1.54,13,0.00,0.00,0.0000
3388,1.54,14,0.00,0.00,0.0000
3389,1.54,15,0.00,0.00,0.0000
3390,1.54,16,0.00,0.00,0.0000
3391,1.54,17,0.00,0.00,0.0000
