#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
13992,0.22,12,-35652258.45,-216.61,-3.2013
13993,0.75,2,-35747249.63,-239.02,-3.1608
13994,0.76,2,-35747249.63,-239.02,-3.1608
13995,0.15,23,-35759027.87,-239.10,-3.1904
13996,0.57,3,-35761068.20,-252.50,-3.4498
13997,1.24,1,-35780559.25,-217.39,-3.2546
13998,0.25,9,-35818690.67,-217.62,-3.4414
13999,0.53,3,-35949769.63,-207.98,-3.0255
14000,0.23,11,-35952565.15,-218.43,-3.1840
14001,0.17,16,-36053923.35,-236.02,-3.2572
14002,0.11,42,-36138530.65,-241.64,-3.1570
14003,0.14,23,-36155566.65,-241.75,-3.0794
14004,0.14,26,-36171924.70,-241.86,-3.3620
14005,0.13,30,-36211456.15,-237.05,-3.3242
14006,0.17,18,-36234659.10,-242.28,-3.2393
14007,0.1,48,-36257172.95,-242.43,-3.1057
14008,0.26,8,-36304479.28,-242.75,-3.5235
14009,0.12,38,-36416063.48,-238.39,-3.2559
14010,0.69,2,-36460811.22,-210.94,-2.8075
14011,0.21,13,-36539780.22,-222.00,-3.3235
14012,0.15,22,-36625188.02,-244.89,-3.2248
14013,0.17,15,-36685206.17,-239.74,-3.1747
14014,0.11,41,-36700493.78,-245.40,-3.1688
14015,0.12,35,-36736689.45,-240.49,-3.1511
14016,0.24,9,-37041827.60,-225.05,-3.4232
14017,0.14,25,-37204746.55,-248.77,-3.3086
14018,0.12,39,-37519929.40,-245.62,-3.3450
14019,0.74,2,-37637115.50,-251.66,-3.2209
14020,0.17,19,-37707940.95,-252.13,-3.3841
14021,0.18,15,-37756637.92,-252.46,-3.3254
14022,0.14,24,-37978021.20,-253.94,-3.2130
14023,0.1,47,-38156736.60,-255.13,-3.2202
14024,0.73,2,-38503810.92,-257.46,-3.2864
14025,0.13,29,-38824395.80,-254.16,-3.4936
14026,0.15,21,-38966557.82,-260.55,-3.3653
14027,1.23,1,-39085446.13,-237.47,-3.5022
14028,0.15,20,-39099193.85,-261.44,-3.2984
14029,0.17,17,-39176819.00,-261.96,-3.4806
14030,0.16,19,-39323958.83,-262.94,-3.3790
14031,0.34,6,-39525324.95,-264.29,-3.4420
14032,0.25,8,-39553764.05,-264.48,-3.5875
14033,0.52,3,-40086073.42,-231.91,-3.2785
14034,0.54,3,-40269310.52,-269.26,-3.6564
14035,0.72,2,-40430527.72,-270.34,-3.3306
14036,0.12,34,-40448605.70,-264.79,-3.2919
14037,0.15,19,-40473212.30,-270.62,-3.3547
14038,1.22,1,-40476698.95,-245.92,-3.5746
14039,0.28,7,-40903798.17,-267.77,-3.5998
14040,0.1,45,-41088917.00,-274.74,-3.4018
14041,0.71,2,-41337045.97,-276.40,-3.4189
14042,0.13,28,-41356676.57,-270.74,-3.6067
14043,0.1,46,-41518417.35,-277.61,-3.4282
14044,0.68,2,-41738271.35,-279.08,-3.2780
14045,0.38,5,-41755147.50,-279.20,-3.2854
14046,0.14,22,-41762885.75,-279.25,-3.5086
14047,0.4,4,-41918872.05,-280.29,-3.4500
14048,0.11,40,-41954260.45,-280.53,-3.5961
14049,0.09,50,-41975503.45,-280.67,-3.4491
14050,0.11,39,-42099287.63,-281.50,-3.5218
14051,0.09,49,-42167404.07,-281.95,-3.4061
14052,0.36,5,-42223602.23,-282.33,-3.2736
14053,0.1,42,-42501560.52,-284.19,-3.5065
14054,0.23,9,-42651821.10,-285.19,-3.8159
14055,0.1,44,-42830174.58,-286.38,-3.5413
14056,0.33,6,-42836087.18,-286.42,-3.5988
14057,0.11,37,-42840899.68,-286.45,-3.5102
14058,0.55,3,-42938679.58,-303.18,-3.8306
14059,0.16,17,-43116892.67,-288.30,-3.7949
14060,0.13,27,-43719013.50,-286.20,-3.8032
14061,0.22,11,-43792275.82,-266.06,-3.8172
14062,0.18,14,-43817666.60,-286.35,-3.6623
14063,0.11,38,-43824325.95,-293.03,-3.5576
14064,1.21,1,-43888695.70,-266.65,-3.7838
14065,0.1,43,-43901623.35,-293.55,-3.6231
14066,0.2,13,-44101971.45,-267.95,-3.6129
14067,0.12,33,-44161626.00,-289.10,-3.5146
14068,0.37,5,-44204378.43,-295.57,-3.3749
14069,0.67,2,-44445038.90,-297.18,-3.3496
14070,0.14,21,-44488440.42,-297.47,-3.5295
14071,0.19,13,-44504214.42,-290.84,-3.4329
14072,1.17,1,-44622107.53,-258.15,-3.5342
14073,0.66,2,-44681387.02,-298.76,-3.3654
14074,0.09,48,-44747595.25,-299.20,-3.5890
14075,0.16,18,-44815741.90,-299.66,-3.7882
14076,0.1,37,-44925051.20,-300.39,-3.5335
14077,1.16,1,-45084299.60,-260.83,-3.5715
14078,0.1,40,-45109765.45,-301.63,-3.7001
14079,1.18,1,-45211915.40,-302.31,-3.9158
14080,0.1,38,-45413861.92,-303.66,-3.6337
14081,0.35,5,-45468852.70,-304.03,-3.4441
14082,1.14,1,-45477396.70,-263.10,-3.3140
14083,1.19,1,-45532065.33,-276.63,-3.8899
14084,1.2,1,-45532065.33,-276.63,-3.8899
14085,0.14,20,-45839992.25,-306.51,-3.5958
14086,0.1,39,-45871176.72,-306.72,-3.6603
14087,0.1,36,-46063588.95,-308.00,-3.5931
14088,1.12,1,-46079515.08,-266.58,-3.3692
14089,1.13,1,-46079515.08,-266.58,-3.3692
14090,0.27,7,-46153816.23,-308.61,-3.9503
14091,0.1,41,-46285426.27,-309.49,-3.7985
14092,0.11,36,-46329044.63,-309.78,-3.7134
14093,0.24,8,-46371041.10,-310.06,-3.7727
14094,0.21,12,-46768728.70,-313.02,-3.9103
14095,1.15,1,-46812229.55,-270.82,-3.6543
14096,0.13,26,-46860287.22,-306.77,-3.9632
14097,0.51,3,-47137564.45,-315.18,-3.8747
14098,0.32,6,-47255501.68,-315.97,-3.8695
14099,0.64,2,-47624545.22,-318.44,-3.7669
14100,0.09,47,-47779524.67,-319.48,-3.7717
14101,1.11,1,-48129972.15,-278.45,-3.4579
14102,0.09,46,-48333424.92,-323.18,-3.8274
14103,0.21,11,-48590912.30,-325.21,-4.0561
14104,0.11,35,-48699347.12,-325.63,-3.7671
14105,0.22,10,-48741375.25,-325.91,-4.1897
14106,0.15,18,-48878921.90,-326.83,-3.9706
14107,0.16,16,-49133481.55,-328.53,-4.0510
14108,0.08,50,-49225964.20,-329.15,-3.7048
14109,0.65,2,-49368724.07,-330.10,-3.8562
14110,0.11,34,-49485907.55,-330.89,-3.8016
14111,0.1,35,-49494446.02,-330.94,-3.6986
14112,1.1,1,-49913988.60,-288.77,-3.5149
14113,0.19,11,-50139285.47,-335.26,-4.0143
14114,0.16,15,-50259308.32,-328.44,-4.0475
14115,0.18,13,-50277219.07,-328.56,-4.0392
14116,0.34,5,-50375561.15,-336.84,-3.6845
14117,0.12,32,-50447395.37,-330.25,-3.9411
14118,0.26,7,-50468340.93,-337.46,-4.3157
14119,0.13,25,-50579204.70,-338.20,-4.0358
14120,0.08,49,-50626008.32,-338.51,-3.7963
14121,1.08,1,-50758332.60,-293.65,-3.5679
14122,1.09,1,-50758332.60,-293.65,-3.5679
14123,0.1,34,-50890768.35,-340.28,-3.8081
14124,0.13,24,-51003659.75,-341.04,-3.9785
14125,0.15,17,-51041631.85,-341.29,-3.9962
14126,0.09,44,-51055847.27,-341.38,-3.9744
14127,0.09,45,-51061325.63,-341.42,-4.0333
14128,0.5,3,-51443313.10,-343.97,-4.0405
14129,0.2,11,-51600605.35,-345.03,-4.1287
14130,0.08,48,-51801129.05,-346.37,-3.9296
14131,0.11,33,-52078730.42,-348.22,-4.0080
14132,0.09,39,-52171971.13,-348.85,-3.9147
14133,0.17,14,-52203615.55,-349.06,-4.2728
14134,0.12,31,-52232583.52,-341.93,-4.0467
14135,0.49,3,-52445074.05,-350.67,-4.1228
14136,0.39,4,-52709057.63,-352.44,-4.1948
14137,0.09,42,-52734277.30,-352.61,-4.0246
14138,0.19,12,-52801123.80,-353.05,-4.0820
14139,0.12,29,-52810258.80,-345.72,-4.0714
14140,1.07,1,-52826647.05,-305.62,-3.6919
14141,0.09,41,-52875593.05,-353.55,-4.0218
14142,0.13,23,-52940518.30,-353.99,-4.1362
14143,0.08,47,-53044046.00,-354.68,-3.9888
14144,0.63,2,-53251791.90,-356.07,-4.1849
14145,0.2,12,-53479718.42,-357.93,-4.2033
14146,0.09,40,-53698143.52,-359.05,-4.0046
14147,0.09,43,-53754441.47,-359.43,-4.0928
14148,0.11,32,-53885273.35,-360.30,-4.1031
14149,0.1,33,-54003304.35,-361.09,-4.0556
14150,0.33,5,-54275076.92,-362.91,-3.8839
14151,0.09,38,-55097860.37,-368.41,-4.0604
14152,1.06,1,-55126263.77,-318.92,-3.8079
14153,0.21,10,-55349994.10,-370.10,-4.3632
14154,0.62,2,-55454940.28,-370.80,-4.3179
14155,0.22,9,-55576822.85,-371.61,-4.5370
14156,0.25,7,-55586625.95,-371.68,-4.4302
14157,0.12,30,-55680117.42,-364.50,-4.2724
14158,0.11,31,-55772324.37,-372.92,-4.2225
14159,0.99,1,-56017873.95,-324.08,-3.8053
14160,0.17,13,-56143279.67,-375.40,-4.5202
14161,1.01,1,-56211702.47,-325.20,-3.8327
14162,1.02,1,-56211702.47,-325.20,-3.8327
14163,0.98,1,-56490303.15,-326.81,-3.8298
14164,1,1,-56721662.50,-328.15,-3.8692
14165,0.14,19,-56725264.90,-379.29,-4.3232
14166,0.32,5,-56874872.00,-380.29,-4.1529
14167,0.61,2,-56929183.58,-380.66,-4.2956
14168,0.08,46,-57050272.30,-381.47,-4.0891
14169,0.28,6,-57265073.00,-382.90,-4.3352
14170,0.18,12,-57521931.25,-384.62,-4.4946
14171,1.04,1,-57530004.00,-332.83,-3.9462
14172,1.05,1,-57530004.00,-332.83,-3.9462
14173,1.03,1,-57579606.32,-333.12,-3.9385
14174,0.31,6,-57982982.65,-387.70,-4.4816
14175,0.08,41,-58049667.40,-388.15,-4.1379
14176,0.08,45,-58154550.85,-388.85,-4.1445
14177,0.97,1,-58170387.85,-336.53,-3.9206
14178,0.09,37,-58246402.15,-389.46,-4.1938
14179,0.6,2,-58391632.68,-390.43,-4.3495
14180,0.13,22,-58612940.90,-391.91,-4.4281
14181,0.23,8,-58667209.85,-392.28,-4.5871
14182,0.1,32,-58993505.62,-394.46,-4.3420
14183,0.48,3,-59024527.12,-394.67,-4.5524
14184,0.12,28,-59107016.42,-386.94,-4.4907
14185,0.11,29,-59471377.50,-397.65,-4.6110
14186,0.38,4,-59509755.60,-397.91,-4.4279
14187,0.08,44,-59536966.60,-398.09,-4.1974
14188,0.07,50,-59555983.57,-398.22,-4.1690
14189,0.11,30,-59627301.57,-398.70,-4.4869
14190,0.96,1,-59799979.30,-345.96,-4.0263
14191,0.09,36,-59802313.22,-399.87,-4.2580
14192,0.08,42,-59968404.85,-400.98,-4.2938
14193,0.3,6,-59973965.35,-401.01,-4.6670
14194,0.13,21,-59989431.07,-401.12,-4.4458
14195,0.08,43,-60496622.35,-404.51,-4.3316
14196,0.13,20,-60879685.30,-407.07,-4.5310
14197,0.59,2,-60956316.80,-407.58,-4.4575
14198,0.24,7,-60970844.90,-407.68,-4.5354
14199,0.1,31,-61062775.00,-408.30,-4.4634
14200,0.29,6,-61271513.88,-409.69,-4.6883
14201,0.08,40,-61332510.35,-410.10,-4.3574
14202,0.14,18,-61774897.72,-413.06,-4.4775
14203,0.88,1,-61816324.47,-407.14,-4.5421
14204,0.11,28,-61923788.80,-414.05,-4.7371
14205,0.07,49,-61925605.50,-414.06,-4.3337
14206,0.47,3,-62193289.52,-415.85,-4.7302
14207,0.27,6,-62354182.85,-416.93,-4.6966
14208,0.45,3,-62391929.52,-417.18,-4.6954
14209,0.95,1,-62466738.37,-411.43,-4.4498
14210,0.89,1,-62476563.25,-411.49,-4.5921
14211,0.1,30,-62546925.67,-418.22,-4.5304
14212,0.9,1,-62654092.87,-412.66,-4.5901
14213,0.46,3,-62746888.00,-419.56,-4.7724
14214,0.12,27,-62868124.17,-420.37,-4.8047
14215,0.44,3,-63102540.52,-421.93,-4.7521
14216,0.09,35,-63561695.57,-425.00,-4.4827
14217,0.19,10,-63803935.15,-426.62,-4.8369
14218,0.14,17,-63865806.35,-427.04,-4.6353
14219,0.08,39,-63964059.80,-427.69,-4.5056
14220,0.15,16,-64091409.32,-428.55,-4.7452
14221,0.2,10,-64291683.67,-429.89,-4.8679
14222,0.21,9,-64340145.80,-430.21,-4.8994
14223,0.11,27,-64584554.15,-431.84,-4.8055
14224,0.07,48,-64586370.85,-431.86,-4.4030
14225,0.94,1,-64813258.55,-426.88,-4.6989
14226,0.87,1,-64821408.25,-426.93,-4.7347
14227,0.86,1,-65064663.77,-428.54,-4.7293
14228,0.43,3,-65173323.75,-435.78,-4.8114
14229,0.37,4,-65294160.82,-436.59,-4.5886
14230,0.56,2,-65359586.22,-437.44,-4.6490
14231,0.08,38,-65482819.65,-437.85,-4.5801
14232,0.12,26,-65627443.85,-438.82,-4.8441
14233,0.12,25,-65630200.77,-438.84,-4.8298
14234,0.91,1,-65694109.55,-432.68,-4.7757
14235,0.17,12,-65916084.40,-440.75,-4.8851
14236,0.1,29,-65946881.15,-440.95,-4.8880
14237,0.58,2,-66068297.97,-442.19,-4.8236
14238,0.57,2,-66162180.35,-442.81,-4.8189
14239,0.1,28,-66813210.77,-446.75,-4.9119
14240,0.28,5,-67136783.13,-448.91,-4.5851
14241,0.16,14,-67192381.67,-449.28,-4.9017
14242,0.36,4,-67256405.47,-449.71,-4.6727
14243,0.35,4,-67506809.02,-451.38,-4.4995
14244,0.85,1,-67549921.67,-444.90,-4.8514
14245,0.12,24,-68121107.52,-455.49,-4.9760
14246,0.1,27,-68367194.12,-446.78,-4.8468
14247,0.22,8,-68379316.92,-457.22,-5.1066
14248,0.09,34,-68722927.90,-459.51,-4.7323
14249,0.92,1,-68740585.67,-452.75,-4.9605
14250,0.16,13,-68947503.73,-461.02,-5.0374
14251,0.29,5,-69014875.93,-461.47,-4.7352
14252,0.93,1,-69153274.95,-455.46,-4.9862
14253,0.21,8,-69155086.53,-452.72,-4.9985
14254,0.42,3,-69217545.35,-462.82,-4.9711
14255,0.55,2,-69265560.27,-463.59,-4.9043
14256,0.26,6,-69295738.08,-463.34,-4.9801
14257,0.08,37,-69308548.13,-463.43,-4.8037
14258,0.11,26,-69482373.90,-464.59,-5.0753
14259,0.3,5,-70265470.83,-469.83,-4.7639
14260,0.84,1,-70380910.65,-463.55,-4.9686
14261,0.31,5,-70383747.45,-470.62,-4.9146
14262,0.82,1,-70647842.65,-465.31,-4.9903
14263,0.11,25,-70662926.32,-472.49,-5.0770
14264,0.13,19,-70683576.80,-472.62,-5.0164
14265,0.07,47,-70704101.37,-472.76,-4.8127
14266,0.1,26,-70875198.40,-463.17,-5.0004
14267,0.19,9,-71686332.92,-479.33,-5.2816
14268,0.81,1,-71937445.65,-473.80,-5.0729
14269,0.83,1,-71949535.82,-473.88,-5.0504
14270,0.18,11,-72303371.47,-483.46,-5.3384
14271,0.08,36,-72553571.20,-485.13,-4.9342
14272,0.12,23,-72622919.42,-485.59,-5.2126
14273,0.52,2,-72706798.10,-486.15,-5.0220
14274,0.23,7,-72734878.33,-486.34,-5.3031
14275,0.15,15,-72845761.35,-487.08,-5.1676
14276,0.2,9,-73590129.82,-492.06,-5.4776
14277,0.25,6,-73891309.30,-494.07,-5.0743
14278,0.5,2,-74209344.75,-496.20,-5.0636
14279,0.8,1,-74397286.00,-490.00,-5.2190
14280,0.54,2,-74471543.40,-497.95,-5.1463
14281,0.16,12,-74654674.68,-499.18,-5.2311
14282,0.09,33,-74985888.28,-501.39,-5.1069
14283,0.51,2,-75425507.65,-504.33,-5.1312
14284,0.53,2,-75437840.82,-504.41,-5.1895
14285,0.49,2,-75438969.25,-504.42,-5.0992
14286,0.09,32,-75957255.95,-507.89,-5.1869
14287,0.07,46,-76078992.43,-508.70,-5.0250
14288,0.34,4,-76706254.53,-512.89,-5.0331
14289,0.12,21,-76930109.20,-514.39,-5.4647
14290,0.79,1,-76956411.03,-506.86,-5.1724
14291,0.33,4,-77047197.38,-515.17,-5.0377
14292,0.08,35,-77085221.23,-515.43,-5.1906
14293,0.1,25,-77383769.65,-505.70,-5.3534
14294,0.12,22,-77935717.47,-521.12,-5.5587
14295,0.13,18,-78045201.93,-521.85,-5.3634
14296,0.09,31,-78244608.50,-523.18,-5.4222
14297,0.27,5,-78432305.65,-524.44,-5.3239
14298,0.11,24,-78475257.02,-524.72,-5.5406
14299,0.41,3,-78567913.83,-525.34,-5.4871
14300,0.19,8,-79384262.58,-530.80,-5.6163
14301,0.07,43,-79423632.78,-531.06,-5.2324
14302,0.39,3,-79481696.50,-531.45,-5.4814
14303,0.2,8,-79590165.28,-532.18,-5.6749
14304,0.38,3,-80079266.65,-535.45,-5.4203
14305,0.07,45,-80105491.47,-535.62,-5.2893
14306,0.08,34,-80235103.28,-536.49,-5.3650
14307,0.32,4,-80340676.40,-537.20,-5.2429
14308,0.09,30,-80341310.73,-537.20,-5.5924
14309,0.1,24,-80346722.02,-537.24,-5.5438
14310,0.09,29,-80377708.35,-537.44,-5.5958
14311,0.07,44,-80955294.15,-541.31,-5.3212
14312,0.12,20,-81059504.88,-542.00,-5.6755
14313,0.4,3,-81144226.03,-542.57,-5.6856
14314,0.47,2,-81268049.75,-543.40,-5.5333
14315,0.22,7,-81705065.68,-546.32,-5.8279
14316,0.07,42,-82113903.48,-549.05,-5.3214
14317,0.17,11,-82208381.23,-549.68,-5.8458
14318,0.11,23,-82461401.25,-551.38,-5.8170
14319,0.78,1,-82508185.72,-551.69,-5.7168
14320,0.26,5,-83185849.80,-556.22,-5.5347
14321,0.48,2,-83254852.12,-556.68,-5.6798
14322,0.46,2,-83508994.52,-558.38,-5.6432
14323,0.24,6,-83595235.25,-558.96,-5.6158
14324,0.09,27,-83861384.92,-560.74,-5.6479
14325,0.13,17,-83936188.85,-561.24,-5.7021
14326,0.18,10,-84112570.08,-562.42,-5.8884
14327,0.77,1,-84313297.57,-563.76,-5.7727
14328,0.76,1,-84531684.40,-565.22,-5.7507
14329,0.08,33,-84700500.78,-566.35,-5.7434
14330,0.08,32,-84812779.30,-567.10,-5.7661
14331,0.23,6,-85364835.03,-570.79,-5.7400
14332,0.14,16,-85976118.15,-574.88,-5.9634
14333,0.25,5,-86020963.57,-575.18,-5.6231
14334,0.11,21,-86154830.80,-576.07,-5.8484
14335,0.1,23,-86167965.17,-576.16,-5.8044
14336,0.14,15,-86497129.25,-578.36,-5.8776
14337,0.15,14,-86909593.48,-581.12,-5.9171
14338,0.37,3,-87016359.47,-581.83,-5.7287
14339,0.75,1,-87254290.42,-583.42,-5.9108
14340,0.73,1,-87288508.12,-583.65,-5.8111
14341,0.21,7,-87410719.28,-584.47,-6.0432
14342,0.72,1,-87692449.12,-586.35,-5.8103
14343,0.17,10,-87871476.40,-587.55,-5.9927
14344,0.08,31,-88006202.32,-588.45,-6.0466
14345,0.12,19,-88031320.80,-588.62,-5.9307
14346,0.74,1,-88607305.77,-592.47,-5.9695
14347,0.09,28,-89081503.38,-595.64,-6.0258
14348,0.18,8,-89180584.40,-596.30,-6.0188
14349,0.07,41,-89362227.13,-597.52,-5.6934
14350,0.18,9,-89456748.65,-598.15,-6.0916
14351,0.09,26,-89554131.73,-598.80,-5.8870
14352,0.22,6,-89693317.78,-599.73,-5.9602
14353,0.12,18,-89750029.02,-600.11,-6.0254
14354,0.11,22,-89878374.00,-600.97,-6.2772
14355,0.24,5,-90186901.20,-603.03,-5.8777
14356,0.14,14,-90203707.08,-603.15,-6.0843
14357,0.07,40,-90278275.60,-603.64,-5.7322
14358,0.15,13,-90624385.30,-605.96,-6.1882
14359,0.2,7,-90643452.53,-606.09,-5.9888
14360,0.07,39,-90710902.25,-606.54,-5.7576
14361,0.07,37,-90849928.05,-607.47,-5.7226
14362,0.07,36,-91036656.75,-608.71,-5.7372
14363,0.1,22,-91250498.52,-610.14,-5.9835
14364,0.45,2,-91264031.42,-610.24,-6.1259
14365,0.71,1,-91282541.70,-610.36,-5.9310
14366,0.16,10,-91456317.03,-611.52,-6.0048
14367,0.36,3,-91579341.87,-612.34,-6.0033
14368,0.15,12,-91851399.27,-614.16,-6.1007
14369,0.06,50,-92059640.45,-615.56,-5.8235
14370,0.35,3,-92196137.05,-616.47,-5.8602
14371,0.19,7,-92321503.85,-617.31,-6.0266
14372,0.17,9,-92646743.15,-619.48,-6.1151
14373,0.16,11,-92653025.30,-619.52,-6.2488
14374,0.08,30,-92774939.87,-620.34,-6.2343
14375,0.11,19,-92836016.32,-620.75,-6.0734
14376,0.31,4,-93100893.25,-622.52,-5.9910
14377,0.07,38,-93645892.47,-626.16,-5.9377
14378,0.1,21,-93748695.90,-626.85,-5.9591
14379,0.7,1,-93764762.25,-626.96,-6.0287
14380,0.34,3,-94005441.25,-628.57,-5.9060
14381,0.44,2,-94150103.22,-629.53,-6.2401
14382,0.06,49,-94219379.40,-630.00,-5.9671
14383,0.14,13,-94451124.85,-631.55,-6.3703
14384,0.12,17,-94901823.90,-634.56,-6.3903
14385,0.11,18,-94943854.60,-634.84,-6.2172
14386,0.13,16,-95008758.33,-635.27,-6.3677
14387,0.28,4,-95235515.53,-636.79,-6.2028
14388,0.3,4,-96001390.90,-641.91,-6.1489
14389,0.08,29,-96293935.55,-643.87,-6.4968
14390,0.12,16,-96708124.78,-646.64,-6.4970
14391,0.13,15,-96728427.90,-646.77,-6.5177
14392,0.23,5,-97036994.65,-648.84,-6.1539
14393,0.69,1,-97140531.32,-649.53,-6.2095
14394,0.11,20,-97192252.07,-649.87,-6.3559
14395,0.29,4,-97345787.90,-650.90,-6.1835
14396,0.43,2,-97965030.85,-655.04,-6.3232
14397,0.06,48,-98115493.10,-656.67,-6.1434
14398,0.1,20,-98804326.02,-660.65,-6.2607
14399,0.06,30,-99000524.05,-699.45,-6.7823
14400,0.39,2,-99000683.25,-661.97,-6.3525
14401,0.2,6,-99001009.42,-661.97,-6.0382
14402,0.06,5,-99001057.15,-728.22,-6.7094
14403,0.11,5,-99003993.35,-703.93,-6.4899
14404,0.12,10,-99005438.83,-662.00,-6.6004
14405,0.02,18,-99005668.42,-728.25,-6.7854
14406,0.05,17,-99006742.12,-703.95,-6.7095
14407,0.15,7,-99006840.53,-662.01,-6.6561
14408,0.11,4,-99007418.52,-703.96,-6.5253
14409,0.07,2,-99007785.62,-739.02,-7.8971
14410,0.11,2,-99007926.30,-731.57,-6.8310
14411,0.04,33,-99009937.07,-699.52,-6.5697
14412,0.02,32,-99011516.25,-731.60,-7.0477
14413,0.1,10,-99012231.37,-662.04,-6.7528
14414,0.04,19,-99013402.22,-704.00,-6.7358
14415,0.09,5,-99013454.10,-704.00,-6.4587
14416,0.28,2,-99015025.97,-662.06,-6.4901
14417,0.04,27,-99015187.70,-704.01,-6.6513
14418,0.02,41,-99016270.87,-704.02,-6.9407
14419,0.18,6,-99019405.35,-662.09,-6.3182
14420,0.05,11,-99020447.92,-728.36,-6.5027
14421,0.08,14,-99021240.70,-662.10,-6.8958
14422,0.01,41,-99021932.00,-697.70,-6.6107
14423,0.04,6,-99022559.75,-728.38,-7.4172
14424,0.03,21,-99023383.97,-704.07,-6.9093
14425,0.3,1,-99024292.55,-728.48,-6.7575
14426,0.07,17,-99024322.92,-662.12,-6.7638
14427,0.05,39,-99024981.02,-662.76,-7.0780
14428,0.18,4,-99026027.02,-662.14,-6.5625
14429,0.09,8,-99028719.07,-704.11,-6.8104
14430,0.3,2,-99029652.17,-662.16,-6.4657
14431,0.19,1,-99030270.70,-731.73,-6.9193
14432,0.03,25,-99030850.32,-704.13,-6.8842
14433,0.01,30,-99031198.10,-697.77,-6.7726
14434,0.04,41,-99032117.30,-699.68,-6.6275
14435,0.05,10,-99032754.67,-728.45,-6.4941
14436,0.04,39,-99035394.12,-699.70,-6.5719
14437,0.07,22,-99035779.45,-662.20,-7.0320
14438,0.12,7,-99036588.17,-662.21,-6.6968
14439,0.05,22,-99036798.07,-704.17,-7.1272
14440,0.2,3,-99037743.67,-662.21,-6.5308
14441,0.03,27,-99039421.52,-704.19,-6.6436
14442,0.05,37,-99040248.25,-662.86,-7.1114
14443,0.01,40,-99040547.02,-697.83,-6.7019
14444,0.14,1,-99041097.82,-739.27,-7.2784
14445,0.06,28,-99043610.12,-699.76,-6.8614
14446,0.05,18,-99045122.92,-704.23,-6.7138
14447,0.02,45,-99045613.20,-739.31,-6.9568
14448,0.46,1,-99047884.17,-662.28,-6.9537
14449,0.21,2,-99049814.22,-662.29,-6.4720
14450,0.06,35,-99049897.93,-662.93,-6.9077
14451,0.04,49,-99050946.35,-662.93,-6.5838
14452,0.02,37,-99051276.35,-731.89,-7.0260
14453,0.13,11,-99051311.78,-662.30,-7.0515
14454,0.02,1,-99051609.57,-756.31,-8.4160
14455,0.04,1,-99052083.07,-736.91,-8.4319
14456,0.03,5,-99052623.92,-728.60,-7.8517
14457,0.03,2,-99052984.40,-756.32,-8.2034
14458,0.03,10,-99054641.90,-739.37,-7.1760
14459,0.05,24,-99055855.72,-704.30,-7.0664
14460,0.21,3,-99056417.47,-662.34,-6.6183
14461,0.13,7,-99056833.70,-662.34,-6.7671
14462,0.08,22,-99057516.03,-662.35,-6.7261
14463,0.01,17,-99062572.50,-739.43,-7.6436
14464,0.5,1,-99063911.97,-662.39,-7.0569
14465,0.21,4,-99064749.28,-662.39,-6.5241
14466,0.23,2,-99065247.45,-662.40,-6.4805
14467,0.05,32,-99068776.60,-699.94,-7.0105
14468,0.03,50,-99069399.32,-699.94,-6.5359
14469,0.05,20,-99069410.35,-704.40,-6.7119
14470,0.07,24,-99069867.00,-662.43,-6.9000
14471,0.13,4,-99071095.12,-662.44,-6.4499
14472,0.68,1,-99071431.62,-662.44,-6.2895
14473,0.06,3,-99075223.77,-739.53,-7.7874
14474,0.04,14,-99075350.77,-737.08,-7.0245
14475,0.05,9,-99076994.38,-728.78,-6.6453
14476,0.06,43,-99077203.87,-663.11,-6.2260
14477,0.13,10,-99079745.85,-662.49,-6.9401
14478,0.01,31,-99079937.37,-698.11,-6.7059
14479,0.02,14,-99079994.62,-728.80,-7.0041
14480,0.15,6,-99080593.80,-662.50,-6.7358
14481,0.03,38,-99083003.87,-704.50,-6.5693
14482,0.06,21,-99083240.85,-700.04,-6.7770
14483,0.06,32,-99084496.63,-663.16,-7.0099
14484,0.08,20,-99085280.15,-662.53,-6.8353
14485,0.02,42,-99086672.07,-732.15,-6.8731
14486,0.12,4,-99086915.20,-704.52,-6.5241
14487,0.01,25,-99087258.12,-698.16,-7.0071
14488,0.08,27,-99088061.80,-662.55,-6.5925
14489,0.35,1,-99089592.22,-728.96,-6.6664
14490,0.12,15,-99089756.25,-662.56,-6.5559
14491,0.08,11,-99090752.10,-704.55,-6.8952
14492,0.06,31,-99095257.15,-663.23,-7.0409
14493,0.19,2,-99095553.32,-732.22,-6.6578
14494,0.02,24,-99095970.65,-710.05,-6.8059
14495,0.06,45,-99100372.32,-663.27,-6.1639
14496,0.34,1,-99101540.32,-729.05,-6.6520
14497,0.52,1,-99104483.92,-662.66,-7.0972
14498,0.02,33,-99105692.20,-732.29,-7.0330
14499,0.08,6,-99105902.07,-728.99,-6.5550
14500,0.01,47,-99107520.55,-698.31,-6.6410
14501,0.05,16,-99107827.97,-704.67,-6.7206
14502,0.04,26,-99108156.97,-704.68,-6.6510
14503,0.05,41,-99108327.60,-663.32,-6.8113
14504,0.01,35,-99108750.77,-698.31,-6.6562
14505,0.1,6,-99110682.12,-704.69,-6.6794
14506,0.1,19,-99112792.88,-662.72,-6.3308
14507,0.02,2,-99113544.72,-756.78,-8.2819
14508,0.07,26,-99115723.50,-662.74,-7.0538
